Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
27 Mar 2020,KBP,BKK,PS1171,-,UR-GEA,7:00 PM,8:36 PM,4:25 AM,Diverted to UTP
26 Mar 2020,YYZ,KBP,PS1242,8:41,UR-GEA,9:00 PM,9:22 PM,7:30 AM,Landed 6:03 AM
25 Mar 2020,KBP,YYZ,PS1241,9:58,UR-GEA,11:00 AM,1:07 PM,9:00 PM,Landed 11:05 PM
21 Mar 2020,HRG,KBP,PS5216,-,UR-GEA,5:30 PM,â€”,9:30 PM,Landed 12:22 AM
15 Mar 2020,BKK,KBP,PS272,10:53,UR-GEA,3:40 PM,3:54 PM,3:00 AM,Landed 2:47 AM
14 Mar 2020,KBP,BKK,PS271,9:52,UR-GEA,6:10 PM,6:24 PM,3:55 AM,Landed 4:16 AM
13 Mar 2020,DEL,KBP,PS392,7:36,UR-GEA,6:00 PM,6:00 PM,2:10 AM,Landed 1:36 AM
12 Mar 2020,KBP,DEL,PS391,6:15,UR-GEA,7:25 PM,7:33 PM,2:20 AM,Landed 1:48 AM
12 Mar 2020,YYZ,KBP,PS242,8:42,UR-GEA,3:15 AM,3:37 AM,12:55 PM,Landed 12:19 PM
11 Mar 2020,KBP,YYZ,PS241,9:56,UR-GEA,9:20 AM,9:30 AM,8:00 PM,Landed 7:26 PM
10 Mar 2020,DEL,KBP,PS392,6:52,UR-GEA,6:00 PM,6:10 PM,2:10 AM,Landed 1:02 AM
09 Mar 2020,KBP,DEL,PS391,6:28,UR-GEA,7:25 PM,7:40 PM,2:20 AM,Landed 2:08 AM
07 Mar 2020,DEL,KBP,PS392,6:55,UR-GEA,6:00 PM,6:45 PM,2:10 AM,Landed 1:40 AM
06 Mar 2020,KBP,DEL,PS391,6:15,UR-GEA,7:25 PM,7:52 PM,2:20 AM,Landed 2:06 AM
05 Mar 2020,YYZ,KBP,PS242,8:53,UR-GEA,4:15 AM,4:22 AM,1:55 PM,Landed 1:15 PM
04 Mar 2020,KBP,YYZ,PS241,9:50,UR-GEA,9:20 AM,9:40 AM,8:00 PM,Landed 7:30 PM
03 Mar 2020,DEL,KBP,PS392,6:55,UR-GEA,6:00 PM,6:13 PM,2:10 AM,Landed 1:08 AM
02 Mar 2020,KBP,DEL,PS391,6:27,UR-GEA,7:25 PM,7:38 PM,2:20 AM,Landed 2:04 AM
01 Mar 2020,LCA,KBP,PS342,2:36,UR-GEA,12:40 PM,1:39 PM,3:45 PM,Landed 4:15 PM
01 Mar 2020,KBP,LCA,PS341,2:17,UR-GEA,8:15 AM,10:03 AM,11:05 AM,Landed 12:20 PM
29 Feb 2020,DEL,KBP,PS392,7:51,UR-GEA,6:00 PM,6:00 PM,2:10 AM,Landed 1:50 AM
28 Feb 2020,KBP,DEL,PS391,6:30,UR-GEA,7:25 PM,7:42 PM,2:20 AM,Landed 2:11 AM
26 Feb 2020,DEL,KBP,PS392,7:25,UR-GEA,6:00 PM,6:00 PM,2:10 AM,Landed 1:25 AM
25 Feb 2020,KBP,DEL,PS391,5:59,UR-GEA,7:25 PM,7:24 PM,2:20 AM,Landed 1:24 AM
24 Feb 2020,BKK,KBP,PS272,12:17,UR-GEA,3:40 PM,10:31 PM,2:45 AM,Landed 10:47 AM
23 Feb 2020,KBP,BKK,PS271,8:59,UR-GEA,6:30 PM,6:42 PM,3:55 AM,Landed 3:42 AM
23 Feb 2020,TLV,KBP,PS776,2:59,UR-GEA,1:15 PM,1:35 PM,4:30 PM,Landed 4:34 PM
23 Feb 2020,KBP,TLV,PS775,2:48,UR-GEA,7:55 AM,8:04 AM,11:05 AM,Landed 10:52 AM
22 Feb 2020,DEL,KBP,PS392,7:06,UR-GEA,6:00 PM,6:20 PM,2:10 AM,Landed 1:26 AM
21 Feb 2020,KBP,DEL,PS391,6:08,UR-GEA,7:25 PM,7:35 PM,2:20 AM,Landed 1:43 AM
21 Feb 2020,ATH,KBP,PS354,2:18,UR-GEA,1:00 PM,1:13 PM,3:40 PM,Landed 3:31 PM
21 Feb 2020,KBP,ATH,PS353,2:02,UR-GEA,8:50 AM,9:09 AM,11:30 AM,Landed 11:12 AM
18 Feb 2020,DEL,KBP,PS392,-,UR-GEA,6:00 PM,6:10 PM,2:10 AM,Diverted to TBS
17 Feb 2020,KBP,DEL,PS391,6:27,UR-GEA,7:25 PM,7:42 PM,2:20 AM,Landed 2:10 AM
16 Feb 2020,YYZ,KBP,PS242,8:35,UR-GEA,4:15 AM,4:37 AM,2:05 PM,Landed 1:13 PM
15 Feb 2020,KBP,YYZ,PS241,10:25,UR-GEA,9:30 AM,10:17 AM,8:00 PM,Landed 8:42 PM
21 Jan 2020,YYZ,KBP,PS242,8:55,UR-GEA,4:15 AM,4:43 AM,1:15 PM,Landed 1:38 PM
20 Jan 2020,KBP,YYZ,PS241,10:18,UR-GEA,9:55 AM,10:26 AM,8:00 PM,Landed 8:44 PM
19 Jan 2020,YYZ,KBP,PS242,8:20,UR-GEA,4:15 AM,5:10 AM,1:15 PM,Landed 1:30 PM
18 Jan 2020,BUF,YYZ,PS241,0:38,UR-GEA,11:00 PM,12:21 AM,12:59 AM,Landed 12:59 AM
18 Jan 2020,KBP,YYZ,PS241,-,UR-GEA,9:55 AM,10:20 AM,8:00 PM,Diverted to BUF
17 Jan 2020,TLV,KBP,PS778,2:43,UR-GEA,3:30 AM,4:20 AM,6:40 AM,Landed 7:03 AM
16 Jan 2020,KBP,TLV,PS777,3:01,UR-GEA,5:30 PM,9:45 PM,8:40 PM,Landed 12:46 AM
16 Jan 2020,YYZ,KBP,PS242,8:52,UR-GEA,4:15 AM,4:42 AM,1:15 PM,Landed 1:34 PM
15 Jan 2020,KBP,YYZ,PS241,10:10,UR-GEA,9:55 AM,10:08 AM,8:00 PM,Landed 8:17 PM
15 Jan 2020,TLV,KBP,PS778,2:58,UR-GEA,3:30 AM,4:13 AM,6:40 AM,Landed 7:10 AM
14 Jan 2020,KBP,TLV,PS777,2:41,UR-GEA,5:30 PM,5:44 PM,8:40 PM,Landed 8:25 PM
13 Jan 2020,SYX,KBP,PS7878,12:41,UR-GEA,9:35 PM,9:35 PM,10:25 AM,Landed 10:16 AM
13 Jan 2020,KBP,SYX,PS7877,10:05,UR-GEA,6:50 AM,7:07 AM,6:00 PM,Landed 5:12 PM
12 Jan 2020,YYZ,KBP,PS242,8:12,UR-GEA,4:15 AM,4:33 AM,1:15 PM,Landed 12:45 PM
11 Jan 2020,KBP,YYZ,PS241,10:57,UR-GEA,9:55 AM,10:06 AM,8:00 PM,Landed 9:03 PM
10 Jan 2020,DEL,KBP,PS392,7:18,UR-GEA,6:00 PM,6:19 PM,2:10 AM,Landed 1:37 AM
09 Jan 2020,KBP,DEL,PS391,6:36,UR-GEA,7:25 PM,7:44 PM,2:20 AM,Landed 2:21 AM
09 Jan 2020,BKK,KBP,PS274,11:11,UR-GEA,5:05 AM,5:22 AM,4:25 PM,Landed 4:33 PM
08 Jan 2020,KBP,BKK,PS271,9:29,UR-GEA,5:25 PM,5:25 PM,2:55 AM,Landed 2:53 AM
07 Jan 2020,DEL,KBP,PS392,7:23,UR-GEA,6:00 PM,6:33 PM,2:10 AM,Landed 1:56 AM
07 Jan 2020,KBP,DEL,PS393,6:34,UR-GEA,4:45 AM,5:15 AM,11:40 AM,Landed 11:49 AM
06 Jan 2020,BKK,KBP,PS272,11:12,UR-GEA,3:40 PM,4:03 PM,2:45 AM,Landed 3:15 AM
05 Jan 2020,KBP,BKK,PS271,9:13,UR-GEA,6:30 PM,6:55 PM,3:55 AM,Landed 4:08 AM
05 Jan 2020,YYZ,KBP,PS242,9:10,UR-GEA,4:15 AM,6:51 AM,1:15 PM,Landed 4:01 PM
