Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
07 Dec 2020,IFO,KBP,7W114,1:06,UR-DNF,3:40 PM,3:49 PM,5:10 PM,Landed 4:55 PM
07 Dec 2020,KBP,IFO,7W113,1:03,UR-DNF,1:15 PM,1:25 PM,2:50 PM,Landed 2:28 PM
07 Dec 2020,LWO,KBP,7W162,1:07,UR-DNF,10:35 AM,10:24 AM,12:05 PM,Landed 11:31 AM
07 Dec 2020,KBP,LWO,7W161,1:03,UR-DNF,8:00 AM,8:10 AM,9:35 AM,Landed 9:12 AM
07 Dec 2020,KHE,KBP,7W176,1:03,UR-DNF,4:50 AM,4:50 AM,6:25 AM,Landed 5:53 AM
06 Dec 2020,KBP,KHE,7W175,0:58,UR-DNF,6:05 PM,6:23 PM,7:40 PM,Landed 7:21 PM
06 Dec 2020,ODS,KBP,7W124,1:02,UR-DNF,3:50 PM,3:32 PM,5:20 PM,Landed 4:34 PM
06 Dec 2020,KBP,ODS,7W123,0:54,UR-DNF,1:20 PM,1:31 PM,2:45 PM,Landed 2:25 PM
05 Dec 2020,DNK,KBP,7W102,0:58,UR-DNF,10:30 AM,10:39 AM,11:55 AM,Landed 11:37 AM
03 Dec 2020,KBP,DNK,7W101,1:19,UR-DNF,8:10 AM,8:31 AM,9:30 AM,Landed 9:50 AM
02 Dec 2020,KHE,KBP,7W176,0:59,UR-DNF,4:50 AM,4:50 AM,6:25 AM,Landed 5:49 AM
01 Dec 2020,KBP,KHE,7W175,1:03,UR-DNF,6:05 PM,6:26 PM,7:40 PM,Landed 7:29 PM
01 Dec 2020,IFO,KBP,7W114,0:58,UR-DNF,3:40 PM,3:39 PM,5:10 PM,Landed 4:37 PM
01 Dec 2020,KBP,IFO,7W113,1:04,UR-DNF,1:15 PM,1:18 PM,2:50 PM,Landed 2:22 PM
01 Dec 2020,HRK,KBP,7W142,0:57,UR-DNF,10:30 AM,10:23 AM,11:50 AM,Landed 11:19 AM
01 Dec 2020,KBP,HRK,7W141,0:49,UR-DNF,8:15 AM,8:40 AM,9:30 AM,Landed 9:30 AM
01 Dec 2020,KHE,KBP,7W176,0:52,UR-DNF,4:50 AM,4:50 AM,6:25 AM,Landed 5:42 AM
30 Nov 2020,KBP,KHE,7W175,1:15,UR-DNF,6:05 PM,6:41 PM,7:40 PM,Landed 7:56 PM
30 Nov 2020,NLV,KBP,7W196,0:58,UR-DNF,5:15 AM,5:15 AM,6:15 AM,Landed 6:13 AM
29 Nov 2020,KBP,NLV,7W195,1:00,UR-DNF,6:40 PM,6:54 PM,7:50 PM,Landed 7:55 PM
26 Nov 2020,NLV,KBP,7W196,0:52,UR-DNF,5:15 AM,5:13 AM,6:15 AM,Landed 6:05 AM
25 Nov 2020,KBP,NLV,7W195,0:49,UR-DNF,6:40 PM,6:47 PM,7:50 PM,Landed 7:36 PM
17 Nov 2020,LWO,KBP,7W166,1:00,UR-DNF,5:30 AM,5:08 AM,7:00 AM,Landed 6:08 AM
16 Nov 2020,KBP,LWO,7W165,1:08,UR-DNF,6:40 PM,6:46 PM,8:15 PM,Landed 7:53 PM
16 Nov 2020,LWO,KBP,7W164,1:05,UR-DNF,3:55 PM,3:44 PM,5:25 PM,Landed 4:49 PM
16 Nov 2020,KBP,LWO,7W163,1:09,UR-DNF,1:10 PM,1:24 PM,2:45 PM,Landed 2:33 PM
10 Nov 2020,DNK,KBP,7W104,0:46,UR-DNF,3:45 PM,3:55 PM,5:10 PM,Landed 4:42 PM
07 Nov 2020,KBP,DNK,7W103,0:49,UR-DNF,1:25 PM,1:33 PM,2:45 PM,Landed 2:22 PM
29 Oct 2020,KHE,KBP,7W176,0:53,UR-DNF,4:50 AM,5:02 AM,6:25 AM,Landed 5:56 AM
28 Oct 2020,KBP,KHE,7W175,1:01,UR-DNF,6:05 PM,6:16 PM,7:40 PM,Landed 7:18 PM
28 Oct 2020,ODS,KBP,7W124,0:56,UR-DNF,3:50 PM,3:33 PM,5:20 PM,Landed 4:28 PM
28 Oct 2020,KBP,ODS,7W123,1:26,UR-DNF,1:20 PM,1:26 PM,2:45 PM,Landed 2:52 PM
28 Oct 2020,ODS,KBP,7W122,0:55,UR-DNF,10:35 AM,10:35 AM,12:05 PM,Landed 11:30 AM
28 Oct 2020,KBP,ODS,7W121,1:26,UR-DNF,8:20 AM,8:48 AM,9:45 AM,Landed 10:14 AM
25 Oct 2020,DNK,KBP,7W106,0:54,UR-DNF,4:55 AM,4:55 AM,6:20 AM,Landed 5:49 AM
