Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
13 Sep 2019,MSQ,DNK,M9318,1:55,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 1:55 PM
12 Sep 2019,DNK,BOJ,M9319,2:11,UR-14005,1:30 PM,1:49 PM,3:50 PM,Landed 4:00 PM
11 Sep 2019,MSQ,DNK,M9318,2:03,UR-14005,12:00 PM														,11:44 AM														,2:15 PM,Landed 1:46 PM
08 Sep 2019,DNK,BOJ,M9319,-,UR-14005,3:30 PM,â€”,5:50 PM,Landed 5:38 PM
08 Sep 2019,DNK,MSQ,M9317,2:03,UR-14005,5:30 AM,5:34 AM,7:45 AM,Landed 7:36 AM
04 Sep 2019,MSQ,DNK,M9318,1:59,UR-14005,12:00 PM														,12:08 PM														,2:15 PM,Landed 2:07 PM
04 Sep 2019,DNK,MSQ,M9317,-,UR-14005,5:30 AM,â€”,7:45 AM,Landed 7:33 AM
01 Sep 2019,BOJ,DNK,M9320,2:17,UR-14005,6:30 PM,6:53 PM,8:50 PM,Landed 9:10 PM
01 Sep 2019,DNK,BOJ,M9319,2:11,UR-14005,3:30 PM,3:35 PM,5:50 PM,Landed 5:46 PM
01 Sep 2019,MSQ,DNK,M9318,2:03,UR-14005,12:00 PM														,12:00 PM														,2:15 PM,Landed 2:02 PM
01 Sep 2019,DNK,MSQ,M9317,2:06,UR-14005,5:30 AM,5:29 AM,7:45 AM,Landed 7:35 AM
31 Aug 2019,OZH,MSQ,M9317,2:17,UR-14005,4:45 AM,4:57 AM,7:00 AM,Landed 7:14 AM
29 Aug 2019,BOJ,OZH,M9320,2:15,UR-14005,6:30 PM,6:59 PM,8:50 PM,Landed 9:14 PM
29 Aug 2019,OZH,BOJ,M9319,-,UR-14005,3:30 PM,â€”,5:50 PM,Landed 5:59 PM
27 Aug 2019,OZH,MSQ,M9317,-,UR-14005,3:45 AM,â€”,6:00 AM,Landed 6:12 AM
26 Aug 2019,MSQ,OZH,M9318,2:00,UR-14005,12:00 PM														,11:58 AM														,2:15 PM,Landed 1:58 PM
25 Aug 2019,OZH,BOJ,M9319,2:10,UR-14005,3:30 PM,3:43 PM,5:50 PM,Landed 5:53 PM
