Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
23 Aug 2020,KBP,TIV,PS6411,1:55,UR-PSI,9:00 AM,9:10 AM,11:20 AM,Landed 11:05 AM
22 Aug 2020,DXB,KBP,PS374,5:00,UR-PSI,11:20 PM,12:12 AM,5:10 AM,Landed 5:12 AM
22 Aug 2020,KBP,DXB,PS373,4:31,UR-PSI,4:50 PM,6:04 PM,10:00 PM,Landed 10:34 PM
22 Aug 2020,IST,KBP,PS714,1:32,UR-PSI,12:40 PM,12:57 PM,2:40 PM,Landed 2:29 PM
22 Aug 2020,KBP,IST,PS713,1:33,UR-PSI,9:40 AM,9:54 AM,11:40 AM,Landed 11:27 AM
21 Aug 2020,DXB,KBP,PS370,5:02,UR-PSI,11:20 PM,11:44 PM,5:10 AM,Landed 4:46 AM
21 Aug 2020,KBP,DXB,PS373,4:40,UR-PSI,4:50 PM,5:19 PM,10:00 PM,Landed 9:59 PM
21 Aug 2020,DXB,KBP,PS374,4:55,UR-PSI,12:30 AM,1:49 AM,5:50 AM,Landed 6:44 AM
20 Aug 2020,KBP,DXB,PS373,4:42,UR-PSI,6:20 PM,6:56 PM,11:30 PM,Landed 11:38 PM
20 Aug 2020,AMS,KBP,PS102,2:15,UR-PSI,11:15 AM,11:24 AM,2:05 PM,Landed 1:39 PM
20 Aug 2020,KBP,AMS,PS101,2:38,UR-PSI,6:50 AM,7:11 AM,9:55 AM,Landed 9:49 AM
18 Aug 2020,TLV,KBP,PS774,2:45,UR-PSI,6:40 AM,6:58 AM,9:45 AM,Landed 9:43 AM
18 Aug 2020,KBP,TLV,PS7335,2:39,UR-PSI,1:40 AM,1:49 AM,4:45 AM,Landed 4:28 AM
16 Aug 2020,DXB,KBP,PS374,4:46,UR-PSI,11:20 PM,11:33 PM,5:10 AM,Landed 4:18 AM
16 Aug 2020,KBP,DXB,PS373,4:39,UR-PSI,4:50 PM,5:03 PM,10:00 PM,Landed 9:42 PM
16 Aug 2020,AAN,KBP,PS3552,5:11,UR-PSI,11:40 AM,6:29 AM,â€”,Landed 11:40 AM
16 Aug 2020,HRI,AAN,PS3552,4:13,UR-PSI,5:42 AM,1:29 AM,â€”,Landed 5:42 AM
15 Aug 2020,AAN,HRI,PS3551,4:40,UR-PSI,9:39 AM,4:59 AM,â€”,Landed 9:39 AM
14 Aug 2020,KBP,AAN,PS3551,4:57,UR-PSI,11:00 PM,11:11 PM,4:10 AM,Landed 4:08 AM
14 Aug 2020,DLM,KBP,PS5312,2:14,UR-PSI,5:00 AM,5:01 AM,7:35 AM,Landed 7:16 AM
14 Aug 2020,KBP,DLM,PS5311,2:03,UR-PSI,1:30 AM,1:34 AM,4:00 AM,Landed 3:36 AM
13 Aug 2020,LWO,KBP,PS1162,0:47,UR-PSI,9:45 PM,8:57 PM,â€”,Landed 9:45 PM
13 Aug 2020,SSH,LWO,PS7562,14:11,UR-PSI,5:50 AM,5:50 AM,10:00 AM,Landed 8:01 PM
13 Aug 2020,LWO,SSH,PS7561,3:29,UR-PSI,11:00 AM,11:27 AM,3:00 PM,Landed 2:56 PM
13 Aug 2020,KBP,LWO,PS1161,0:56,UR-PSI,10:28 AM,9:28 AM,â€”,Landed 10:23 AM
11 Aug 2020,AYT,KBP,PS5334,2:07,UR-PSI,12:25 PM,12:22 PM,3:00 PM,Landed 2:30 PM
11 Aug 2020,LWO,AYT,PS5361,2:03,UR-PSI,8:50 AM,8:45 AM,11:25 AM,Landed 10:48 AM
11 Aug 2020,AYT,LWO,PS5362,2:08,UR-PSI,5:05 AM,4:55 AM,7:40 AM,Landed 7:03 AM
11 Aug 2020,KBP,AYT,PS5333,2:03,UR-PSI,1:30 AM,1:41 AM,4:05 AM,Landed 3:44 AM
09 Aug 2020,CDG,KBP,PS128,2:35,UR-PSI,12:00 PM,12:49 PM,3:05 PM,Landed 3:23 PM
09 Aug 2020,KBP,CDG,PS127,2:56,UR-PSI,6:55 AM,7:11 AM,10:20 AM,Landed 10:07 AM
08 Aug 2020,DXB,KBP,PS374,4:45,UR-PSI,11:20 PM,11:48 PM,5:10 AM,Landed 4:33 AM
08 Aug 2020,KBP,DXB,PS373,4:37,UR-PSI,4:50 PM,5:26 PM,10:00 PM,Landed 10:03 PM
07 Aug 2020,DXB,KBP,PS370,4:51,UR-PSI,11:20 PM,12:13 AM,5:10 AM,Landed 5:05 AM
07 Aug 2020,KBP,DXB,PS373,4:45,UR-PSI,4:50 PM,5:16 PM,10:00 PM,Landed 10:01 PM
06 Aug 2020,IST,KBP,PS714,1:21,UR-PSI,12:40 PM,1:03 PM,2:40 PM,Landed 2:24 PM
06 Aug 2020,KBP,IST,PS713,1:37,UR-PSI,9:40 AM,9:58 AM,11:40 AM,Landed 11:35 AM
05 Aug 2020,DXB,KBP,PS374,4:44,UR-PSI,11:20 PM,12:25 AM,5:10 AM,Landed 5:09 AM
05 Aug 2020,KBP,DXB,PS373,4:47,UR-PSI,4:50 PM,5:30 PM,10:00 PM,Landed 10:17 PM
04 Aug 2020,AMS,KBP,PS102,2:22,UR-PSI,11:15 AM,12:18 PM,2:05 PM,Landed 2:39 PM
