Date of flight,Origin,Destination,Flight number,Flight_times,Model,STD,ATD,STA,ATA
05 Feb 2021,BEG,KBP,7W728,1:40,UR-DNR,2:05 PM,3:09 PM,4:10 PM,Landed 4:49 PM
05 Feb 2021,KBP,BEG,7W727,2:19,UR-DNR,11:15 AM,12:18 PM,1:20 PM,Landed 2:36 PM
03 Feb 2021,ZAG,KBP,7W766,2:00,UR-DNR,11:40 AM,11:40 AM,2:00 PM,Landed 1:40 PM
03 Feb 2021,KBP,ZAG,7W765,2:29,UR-DNR,8:30 AM,8:38 AM,10:55 AM,Landed 11:07 AM
02 Feb 2021,TGD,KBP,7W748,2:33,UR-DNR,2:40 PM,2:40 PM,4:55 PM,Landed 5:12 PM
02 Feb 2021,KBP,TGD,7W747,2:24,UR-DNR,11:35 AM,11:49 AM,1:55 PM,Landed 2:13 PM
02 Feb 2021,KHE,KBP,7W176,0:53,UR-DNR,4:50 AM,4:51 AM,6:25 AM,Landed 5:44 AM
01 Feb 2021,KBP,KHE,7W175,1:07,UR-DNR,6:05 PM,6:13 PM,7:40 PM,Landed 7:20 PM
01 Feb 2021,BEG,KBP,7W728,1:54,UR-DNR,2:05 PM,2:21 PM,4:10 PM,Landed 4:15 PM
01 Feb 2021,KBP,BEG,7W727,1:55,UR-DNR,11:15 AM,11:36 AM,1:20 PM,Landed 1:31 PM
01 Feb 2021,KHE,KBP,7W176,0:53,UR-DNR,4:50 AM,4:51 AM,6:25 AM,Landed 5:44 AM
31 Jan 2021,KBP,KHE,7W175,1:02,UR-DNR,6:05 PM,6:19 PM,7:40 PM,Landed 7:20 PM
31 Jan 2021,ZAG,KBP,7W766,1:51,UR-DNR,12:30 PM,12:51 PM,2:50 PM,Landed 2:43 PM
31 Jan 2021,KBP,ZAG,7W765,2:55,UR-DNR,8:30 AM,8:55 AM,10:55 AM,Landed 11:50 AM
30 Jan 2021,TGD,KBP,7W748,2:29,UR-DNR,2:40 PM,2:40 PM,4:55 PM,Landed 5:08 PM
30 Jan 2021,KBP,TGD,7W747,2:11,UR-DNR,11:35 AM,12:13 PM,1:55 PM,Landed 2:24 PM
29 Jan 2021,BEG,KBP,7W728,1:48,UR-DNR,2:05 PM,2:26 PM,4:10 PM,Landed 4:14 PM
29 Jan 2021,KBP,BEG,7W727,2:07,UR-DNR,11:15 AM,11:36 AM,1:20 PM,Landed 1:43 PM
28 Jan 2021,SKP,KBP,7W792,2:10,UR-DNR,11:50 AM,12:01 PM,2:10 PM,Landed 2:11 PM
28 Jan 2021,KBP,SKP,7W791,2:03,UR-DNR,8:50 AM,8:59 AM,11:00 AM,Landed 11:02 AM
28 Jan 2021,KHE,KBP,7W176,0:54,UR-DNR,4:50 AM,4:52 AM,6:25 AM,Landed 5:46 AM
27 Jan 2021,KBP,KHE,7W175,1:08,UR-DNR,6:05 PM,6:11 PM,7:40 PM,Landed 7:19 PM
27 Jan 2021,ZAG,KBP,7W766,2:14,UR-DNR,11:40 AM,11:55 AM,2:00 PM,Landed 2:09 PM
27 Jan 2021,KBP,ZAG,7W765,2:24,UR-DNR,8:30 AM,8:42 AM,10:55 AM,Landed 11:06 AM
27 Jan 2021,KHE,KBP,7W176,0:46,UR-DNR,4:50 AM,4:58 AM,6:25 AM,Landed 5:45 AM
26 Jan 2021,KBP,KHE,7W175,1:09,UR-DNR,6:05 PM,6:14 PM,7:40 PM,Landed 7:22 PM
26 Jan 2021,TGD,KBP,7W748,2:33,UR-DNR,2:40 PM,2:40 PM,4:55 PM,Landed 5:13 PM
26 Jan 2021,KBP,TGD,7W747,2:52,UR-DNR,11:35 AM,11:45 AM,1:55 PM,Landed 2:36 PM
26 Jan 2021,KHE,KBP,7W176,0:57,UR-DNR,4:50 AM,4:50 AM,6:25 AM,Landed 5:47 AM
25 Jan 2021,KBP,KHE,7W175,1:05,UR-DNR,6:05 PM,6:13 PM,7:40 PM,Landed 7:18 PM
25 Jan 2021,BEG,KBP,7W728,1:47,UR-DNR,2:05 PM,2:12 PM,4:10 PM,Landed 4:00 PM
25 Jan 2021,KBP,BEG,7W727,2:05,UR-DNR,11:15 AM,11:14 AM,1:20 PM,Landed 1:20 PM
25 Jan 2021,KHE,KBP,7W176,0:57,UR-DNR,4:50 AM,4:50 AM,6:25 AM,Landed 5:46 AM
24 Jan 2021,KBP,KHE,7W175,1:08,UR-DNR,6:05 PM,6:10 PM,7:40 PM,Landed 7:18 PM
24 Jan 2021,SKP,KBP,7W792,2:01,UR-DNR,11:50 AM,11:55 AM,2:10 PM,Landed 1:56 PM
24 Jan 2021,KBP,SKP,7W791,2:22,UR-DNR,8:50 AM,8:49 AM,11:00 AM,Landed 11:11 AM
23 Jan 2021,TGD,KBP,7W748,2:08,UR-DNR,2:40 PM,2:40 PM,4:55 PM,Landed 4:47 PM
23 Jan 2021,KBP,TGD,7W747,2:34,UR-DNR,11:35 AM,11:39 AM,1:55 PM,Landed 2:13 PM
23 Jan 2021,KHE,KBP,7W176,1:03,UR-DNR,4:50 AM,4:57 AM,6:25 AM,Landed 6:00 AM
22 Jan 2021,KBP,KHE,7W175,1:01,UR-DNR,6:05 PM,6:12 PM,7:40 PM,Landed 7:13 PM
22 Jan 2021,BEG,KBP,7W728,1:46,UR-DNR,2:05 PM,2:10 PM,4:10 PM,Landed 3:56 PM
22 Jan 2021,KBP,BEG,7W727,2:04,UR-DNR,11:15 AM,11:25 AM,1:20 PM,Landed 1:29 PM
21 Jan 2021,SKP,KBP,7W792,2:10,UR-DNR,11:50 AM,11:55 AM,2:10 PM,Landed 2:05 PM
21 Jan 2021,KBP,SKP,7W791,2:06,UR-DNR,8:50 AM,8:40 AM,11:00 AM,Landed 10:46 AM
21 Jan 2021,KHE,KBP,7W176,1:08,UR-DNR,4:50 AM,4:41 AM,6:25 AM,Landed 5:48 AM
20 Jan 2021,KBP,KHE,7W175,0:53,UR-DNR,6:05 PM,6:19 PM,7:40 PM,Landed 7:12 PM
20 Jan 2021,SOF,KBP,7W756,2:11,UR-DNR,1:30 PM,1:30 PM,3:30 PM,Landed 3:40 PM
20 Jan 2021,KBP,SOF,7W755,1:54,UR-DNR,9:45 AM,9:49 AM,11:50 AM,Landed 11:43 AM
20 Jan 2021,KHE,KBP,7W176,1:02,UR-DNR,4:50 AM,4:56 AM,6:25 AM,Landed 5:58 AM
19 Jan 2021,KBP,KHE,7W175,0:54,UR-DNR,6:05 PM,6:13 PM,7:40 PM,Landed 7:07 PM
19 Jan 2021,SOF,KBP,7W756,1:55,UR-DNR,11:15 AM,1:30 PM,1:15 PM,Landed 3:25 PM
19 Jan 2021,KBP,SOF,7W755,1:45,UR-DNR,8:30 AM,9:50 AM,10:35 AM,Landed 11:36 AM
18 Jan 2021,BEG,KBP,7W728,1:51,UR-DNR,2:05 PM,2:01 PM,4:10 PM,Landed 3:52 PM
18 Jan 2021,KBP,BEG,7W727,1:42,UR-DNR,11:15 AM,11:30 AM,1:20 PM,Landed 1:11 PM
18 Jan 2021,KHE,KBP,7W176,0:54,UR-DNR,4:50 AM,5:08 AM,6:25 AM,Landed 6:01 AM
17 Jan 2021,KBP,KHE,7W175,1:08,UR-DNR,6:05 PM,6:27 PM,7:40 PM,Landed 7:36 PM
17 Jan 2021,SKP,KBP,7W792,2:16,UR-DNR,11:50 AM,11:47 AM,2:10 PM,Landed 2:03 PM
17 Jan 2021,KBP,SKP,7W791,2:11,UR-DNR,8:50 AM,8:47 AM,11:00 AM,Landed 10:57 AM
16 Jan 2021,TGD,KBP,7W748,2:32,UR-DNR,2:40 PM,2:40 PM,4:55 PM,Landed 5:12 PM
16 Jan 2021,KBP,TGD,7W747,2:26,UR-DNR,11:35 AM,11:50 AM,1:55 PM,Landed 2:17 PM
16 Jan 2021,LWO,KBP,7W166,1:02,UR-DNR,5:00 AM,5:13 AM,6:30 AM,Landed 6:14 AM
15 Jan 2021,KBP,LWO,7W165,1:07,UR-DNR,6:30 PM,6:57 PM,8:05 PM,Landed 8:03 PM
15 Jan 2021,SOF,KBP,7W756,1:47,UR-DNR,11:15 AM,1:25 PM,1:15 PM,Landed 3:12 PM
15 Jan 2021,KBP,SOF,7W755,1:43,UR-DNR,9:45 AM,9:56 AM,11:50 AM,Landed 11:39 AM
15 Jan 2021,LWO,KBP,7W166,1:03,UR-DNR,5:00 AM,5:06 AM,6:30 AM,Landed 6:09 AM
